Region,FIPS,Metric,Date,Value
Massachusetts,,"Deaths (predicted total, min)",2020-03-29T04:00:00Z,4
Massachusetts,,"Deaths (predicted total, min)",2020-03-30T04:00:00Z,5
Massachusetts,,"Deaths (predicted total, min)",2020-03-31T04:00:00Z,18
Massachusetts,,"Deaths (predicted total, min)",2020-04-01T04:00:00Z,23
Massachusetts,,"Deaths (predicted total, min)",2020-04-02T04:00:00Z,29
Massachusetts,,"Deaths (predicted total, min)",2020-04-03T04:00:00Z,44
Massachusetts,,"Deaths (predicted total, min)",2020-04-04T04:00:00Z,73
Massachusetts,,"Deaths (predicted total, min)",2020-04-05T04:00:00Z,99
Massachusetts,,"Deaths (predicted total, min)",2020-04-06T04:00:00Z,249
Massachusetts,,"Deaths (predicted total, min)",2020-04-07T04:00:00Z,314
Massachusetts,,"Deaths (predicted total, min)",2020-04-08T04:00:00Z,349
Massachusetts,,"Deaths (predicted total, min)",2020-04-09T04:00:00Z,409
Massachusetts,,"Deaths (predicted total, min)",2020-04-10T04:00:00Z,464
Massachusetts,,"Deaths (predicted total, min)",2020-04-11T04:00:00Z,598
Massachusetts,,"Deaths (predicted total, min)",2020-04-12T04:00:00Z,810
Massachusetts,,"Deaths (predicted total, min)",2020-04-13T04:00:00Z,1315
Massachusetts,,"Deaths (predicted total, min)",2020-04-14T04:00:00Z,1906
Massachusetts,,"Deaths (predicted total, min)",2020-04-15T04:00:00Z,1237
Massachusetts,,"Deaths (predicted total, min)",2020-04-16T04:00:00Z,1324
Massachusetts,,"Deaths (predicted total, min)",2020-04-17T04:00:00Z,1324
Massachusetts,,"Deaths (predicted total, min)",2020-04-18T04:00:00Z,1363
Massachusetts,,"Deaths (predicted total, min)",2020-04-19T04:00:00Z,1411
Massachusetts,,"Deaths (predicted total, min)",2020-04-20T04:00:00Z,1469
Massachusetts,,"Deaths (predicted total, max)",2020-03-29T04:00:00Z,22
Massachusetts,,"Deaths (predicted total, max)",2020-03-30T04:00:00Z,1400
Massachusetts,,"Deaths (predicted total, max)",2020-03-31T04:00:00Z,1311
Massachusetts,,"Deaths (predicted total, max)",2020-04-01T04:00:00Z,150
Massachusetts,,"Deaths (predicted total, max)",2020-04-02T04:00:00Z,114
Massachusetts,,"Deaths (predicted total, max)",2020-04-03T04:00:00Z,189
Massachusetts,,"Deaths (predicted total, max)",2020-04-04T04:00:00Z,464
Massachusetts,,"Deaths (predicted total, max)",2020-04-05T04:00:00Z,2886
Massachusetts,,"Deaths (predicted total, max)",2020-04-06T04:00:00Z,4030
Massachusetts,,"Deaths (predicted total, max)",2020-04-07T04:00:00Z,1887
Massachusetts,,"Deaths (predicted total, max)",2020-04-08T04:00:00Z,1813
Massachusetts,,"Deaths (predicted total, max)",2020-04-09T04:00:00Z,1054
Massachusetts,,"Deaths (predicted total, max)",2020-04-10T04:00:00Z,1561
Massachusetts,,"Deaths (predicted total, max)",2020-04-11T04:00:00Z,2715
Massachusetts,,"Deaths (predicted total, max)",2020-04-12T04:00:00Z,5066
Massachusetts,,"Deaths (predicted total, max)",2020-04-13T04:00:00Z,4744
Massachusetts,,"Deaths (predicted total, max)",2020-04-14T04:00:00Z,4010
Massachusetts,,"Deaths (predicted total, max)",2020-04-15T04:00:00Z,3369
Massachusetts,,"Deaths (predicted total, max)",2020-04-16T04:00:00Z,3156
Massachusetts,,"Deaths (predicted total, max)",2020-04-17T04:00:00Z,2876
Massachusetts,,"Deaths (predicted total, max)",2020-04-18T04:00:00Z,2875
Massachusetts,,"Deaths (predicted total, max)",2020-04-19T04:00:00Z,3206
Massachusetts,,"Deaths (predicted total, max)",2020-04-20T04:00:00Z,10944
Massachusetts,,Deaths (predicted peak),2020-03-29T04:00:00Z,1
Massachusetts,,Deaths (predicted peak),2020-03-30T04:00:00Z,1
Massachusetts,,Deaths (predicted peak),2020-03-31T04:00:00Z,5
Massachusetts,,Deaths (predicted peak),2020-04-01T04:00:00Z,5
Massachusetts,,Deaths (predicted peak),2020-04-02T04:00:00Z,6
Massachusetts,,Deaths (predicted peak),2020-04-03T04:00:00Z,8
Massachusetts,,Deaths (predicted peak),2020-04-04T04:00:00Z,11
Massachusetts,,Deaths (predicted peak),2020-04-05T04:00:00Z,16
Massachusetts,,Deaths (predicted peak),2020-04-06T04:00:00Z,31
Massachusetts,,Deaths (predicted peak),2020-04-07T04:00:00Z,34
Massachusetts,,Deaths (predicted peak),2020-04-08T04:00:00Z,37
Massachusetts,,Deaths (predicted peak),2020-04-09T04:00:00Z,39
Massachusetts,,Deaths (predicted peak),2020-04-10T04:00:00Z,45
Massachusetts,,Deaths (predicted peak),2020-04-11T04:00:00Z,56
Massachusetts,,Deaths (predicted peak),2020-04-12T04:00:00Z,73
Massachusetts,,Deaths (predicted peak),2020-04-13T04:00:00Z,98
Massachusetts,,Deaths (predicted peak),2020-04-14T04:00:00Z,118
Massachusetts,,Deaths (predicted peak),2020-04-15T04:00:00Z,87
Massachusetts,,Deaths (predicted peak),2020-04-16T04:00:00Z,91
Massachusetts,,Deaths (predicted peak),2020-04-17T04:00:00Z,89
Massachusetts,,Deaths (predicted peak),2020-04-18T04:00:00Z,90
Massachusetts,,Deaths (predicted peak),2020-04-19T04:00:00Z,94
Massachusetts,,Deaths (predicted peak),2020-04-20T04:00:00Z,111
Massachusetts,,Deaths (days to peak),2020-03-29T04:00:00Z,-0.029242
Massachusetts,,Deaths (days to peak),2020-03-30T04:00:00Z,-0.404585
Massachusetts,,Deaths (days to peak),2020-03-31T04:00:00Z,-0.562281
Massachusetts,,Deaths (days to peak),2020-04-01T04:00:00Z,-1.163735
Massachusetts,,Deaths (days to peak),2020-04-02T04:00:00Z,-1.769426
Massachusetts,,Deaths (days to peak),2020-04-03T04:00:00Z,-1.080961
Massachusetts,,Deaths (days to peak),2020-04-04T04:00:00Z,0.305
Massachusetts,,Deaths (days to peak),2020-04-05T04:00:00Z,1.131
Massachusetts,,Deaths (days to peak),2020-04-06T04:00:00Z,2.762
Massachusetts,,Deaths (days to peak),2020-04-07T04:00:00Z,2.672
Massachusetts,,Deaths (days to peak),2020-04-08T04:00:00Z,2.033
Massachusetts,,Deaths (days to peak),2020-04-09T04:00:00Z,0.818
Massachusetts,,Deaths (days to peak),2020-04-10T04:00:00Z,1.000
Massachusetts,,Deaths (days to peak),2020-04-11T04:00:00Z,2.157
Massachusetts,,Deaths (days to peak),2020-04-12T04:00:00Z,3.727
Massachusetts,,Deaths (days to peak),2020-04-13T04:00:00Z,5.744
Massachusetts,,Deaths (days to peak),2020-04-14T04:00:00Z,6.570
Massachusetts,,Deaths (days to peak),2020-04-15T04:00:00Z,2.786
Massachusetts,,Deaths (days to peak),2020-04-16T04:00:00Z,1.879
Massachusetts,,Deaths (days to peak),2020-04-17T04:00:00Z,0.647
Massachusetts,,Deaths (days to peak),2020-04-18T04:00:00Z,-0.182636
Massachusetts,,Deaths (days to peak),2020-04-19T04:00:00Z,-0.678035
Massachusetts,,Deaths (days to peak),2020-04-20T04:00:00Z,1.043
Massachusetts,,Recovered,2020-03-10T04:00:00Z,1
Massachusetts,,Recovered,2020-03-11T04:00:00Z,1
Massachusetts,,Recovered,2020-03-12T04:00:00Z,1
Massachusetts,,Recovered,2020-03-13T04:00:00Z,1
Massachusetts,,Recovered,2020-03-14T04:00:00Z,1
Massachusetts,,Recovered,2020-03-15T04:00:00Z,1
Massachusetts,,Recovered,2020-03-16T04:00:00Z,1
Massachusetts,,Recovered,2020-03-17T04:00:00Z,1
Massachusetts,,Recovered,2020-03-18T04:00:00Z,1
Massachusetts,,Recovered,2020-03-19T04:00:00Z,1
Massachusetts,,Recovered,2020-03-20T04:00:00Z,1
Massachusetts,,Recovered,2020-03-21T04:00:00Z,1
Massachusetts,,Recovered,2020-03-22T04:00:00Z,1
Massachusetts,,Recovered,2020-03-23T04:00:00Z,1
Massachusetts,,Recovered,2020-03-24T04:00:00Z,1
Massachusetts,,Recovered,2020-03-25T04:00:00Z,1
Massachusetts,,Recovered,2020-03-26T04:00:00Z,1
Massachusetts,,Recovered,2020-03-27T04:00:00Z,1
Massachusetts,,Recovered,2020-03-28T04:00:00Z,1
Massachusetts,,Recovered,2020-03-29T04:00:00Z,1
Massachusetts,,Recovered,2020-03-30T04:00:00Z,1
Massachusetts,,Recovered,2020-03-31T04:00:00Z,1
Massachusetts,,Recovered,2020-04-01T04:00:00Z,1
Massachusetts,,Recovered,2020-04-02T04:00:00Z,1
Massachusetts,,Recovered,2020-04-03T04:00:00Z,1
Massachusetts,,Recovered,2020-04-04T04:00:00Z,1
Massachusetts,,Recovered,2020-04-05T04:00:00Z,1
Massachusetts,,Recovered,2020-04-06T04:00:00Z,1
Massachusetts,,Recovered,2020-04-07T04:00:00Z,1
Massachusetts,,Recovered,2020-04-08T04:00:00Z,1
Massachusetts,,Recovered,2020-04-09T04:00:00Z,1
Massachusetts,,Recovered,2020-04-10T04:00:00Z,1
Massachusetts,,Recovered,2020-04-11T04:00:00Z,1
Massachusetts,,Recovered,2020-04-12T04:00:00Z,1
Massachusetts,,Recovered,2020-04-13T04:00:00Z,1
Massachusetts,,Recovered,2020-04-14T04:00:00Z,1
Massachusetts,,Recovered,2020-04-15T04:00:00Z,1
Massachusetts,,Recovered,2020-04-16T04:00:00Z,1
Massachusetts,,Recovered,2020-04-17T04:00:00Z,1
Massachusetts,,Recovered,2020-04-18T04:00:00Z,1
Massachusetts,,Recovered,2020-04-19T04:00:00Z,1
Massachusetts,,Recovered,2020-04-20T04:00:00Z,1
Massachusetts,,Recovered (per 100k),2020-03-10T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-11T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-12T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-13T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-14T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-15T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-16T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-17T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-18T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-19T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-20T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-21T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-22T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-23T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-24T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-25T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-26T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-27T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-28T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-29T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-30T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-03-31T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-01T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-02T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-03T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-04T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-05T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-06T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-07T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-08T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-09T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-10T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-11T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-12T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-13T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-14T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-15T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-16T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-17T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-18T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-19T04:00:00Z,0.014509
Massachusetts,,Recovered (per 100k),2020-04-20T04:00:00Z,0.014509
Massachusetts,,Active,2020-04-07T04:00:00Z,0
Massachusetts,,Active,2020-04-08T04:00:00Z,0
Massachusetts,,Active,2020-04-09T04:00:00Z,0
Massachusetts,,Active,2020-04-10T04:00:00Z,0
Massachusetts,,Active,2020-04-11T04:00:00Z,0
Massachusetts,,Active,2020-04-12T04:00:00Z,24719
Massachusetts,,Active,2020-04-13T04:00:00Z,26023
Massachusetts,,Active,2020-04-14T04:00:00Z,27320
Massachusetts,,Active,2020-04-15T04:00:00Z,28810
Massachusetts,,Active,2020-04-16T04:00:00Z,31073
Massachusetts,,Active,2020-04-17T04:00:00Z,33157
Massachusetts,,Active,2020-04-18T04:00:00Z,34968
Massachusetts,,Active,2020-04-19T04:00:00Z,36371
Massachusetts,,Active,2020-04-20T04:00:00Z,36371
Massachusetts,,Active (per 100k),2020-04-07T04:00:00Z,0.000000
Massachusetts,,Active (per 100k),2020-04-08T04:00:00Z,0.000000
Massachusetts,,Active (per 100k),2020-04-09T04:00:00Z,0.000000
Massachusetts,,Active (per 100k),2020-04-10T04:00:00Z,0.000000
Massachusetts,,Active (per 100k),2020-04-11T04:00:00Z,0.000000
Massachusetts,,Active (per 100k),2020-04-12T04:00:00Z,358.636
Massachusetts,,Active (per 100k),2020-04-13T04:00:00Z,377.555
Massachusetts,,Active (per 100k),2020-04-14T04:00:00Z,396.373
Massachusetts,,Active (per 100k),2020-04-15T04:00:00Z,417.990
Massachusetts,,Active (per 100k),2020-04-16T04:00:00Z,450.823
Massachusetts,,Active (per 100k),2020-04-17T04:00:00Z,481.059
Massachusetts,,Active (per 100k),2020-04-18T04:00:00Z,507.334
Massachusetts,,Active (per 100k),2020-04-19T04:00:00Z,527.689
Massachusetts,,Active (per 100k),2020-04-20T04:00:00Z,527.689
Massachusetts,,Active (growth),2020-04-15T04:00:00Z,0.350
Massachusetts,,Active (growth),2020-04-16T04:00:00Z,0.270
Massachusetts,,Active (growth),2020-04-17T04:00:00Z,0.225
Massachusetts,,Active (growth),2020-04-18T04:00:00Z,0.194
Massachusetts,,Active (growth),2020-04-19T04:00:00Z,0.170
Massachusetts,,Active (growth),2020-04-20T04:00:00Z,0.053518
Massachusetts,,Active (predicted total),2020-04-18T04:00:00Z,40249
Massachusetts,,Active (predicted total),2020-04-19T04:00:00Z,45612
Massachusetts,,Active (predicted total),2020-04-20T04:00:00Z,39515
Massachusetts,,"Active (predicted total, min)",2020-04-18T04:00:00Z,22836
Massachusetts,,"Active (predicted total, min)",2020-04-19T04:00:00Z,29683
Massachusetts,,"Active (predicted total, min)",2020-04-20T04:00:00Z,26547
Massachusetts,,"Active (predicted total, max)",2020-04-18T04:00:00Z,169452
Massachusetts,,"Active (predicted total, max)",2020-04-19T04:00:00Z,98436
Massachusetts,,"Active (predicted total, max)",2020-04-20T04:00:00Z,77248
Massachusetts,,Active (predicted peak),2020-04-18T04:00:00Z,4651
Massachusetts,,Active (predicted peak),2020-04-19T04:00:00Z,4907
Massachusetts,,Active (predicted peak),2020-04-20T04:00:00Z,4647
Michigan,,Confirmed,2020-03-10T04:00:00Z,0
Michigan,,Confirmed,2020-03-11T04:00:00Z,16
Michigan,,Confirmed,2020-03-12T04:00:00Z,16
Michigan,,Confirmed,2020-03-13T04:00:00Z,16
Michigan,,Confirmed,2020-03-14T04:00:00Z,25
Michigan,,Confirmed,2020-03-15T04:00:00Z,33
Michigan,,Confirmed,2020-03-16T04:00:00Z,53
Michigan,,Confirmed,2020-03-17T04:00:00Z,65
Michigan,,Confirmed,2020-03-18T04:00:00Z,83
Michigan,,Confirmed,2020-03-19T04:00:00Z,334
Michigan,,Confirmed,2020-03-20T04:00:00Z,552
Michigan,,Confirmed,2020-03-21T04:00:00Z,788
Michigan,,Confirmed,2020-03-22T04:00:00Z,1035
Michigan,,Confirmed,2020-03-23T04:00:00Z,1329
Michigan,,Confirmed,2020-03-24T04:00:00Z,1793
Michigan,,Confirmed,2020-03-25T04:00:00Z,2296
Michigan,,Confirmed,2020-03-26T04:00:00Z,2845
Michigan,,Confirmed,2020-03-27T04:00:00Z,3634
Michigan,,Confirmed,2020-03-28T04:00:00Z,4650
Michigan,,Confirmed,2020-03-29T04:00:00Z,5488
Michigan,,Confirmed,2020-03-30T04:00:00Z,6498
Michigan,,Confirmed,2020-03-31T04:00:00Z,7615
Michigan,,Confirmed,2020-04-01T04:00:00Z,9315
Michigan,,Confirmed,2020-04-02T04:00:00Z,10791
Michigan,,Confirmed,2020-04-03T04:00:00Z,12744
Michigan,,Confirmed,2020-04-04T04:00:00Z,14225
Michigan,,Confirmed,2020-04-05T04:00:00Z,15718
Michigan,,Confirmed,2020-04-06T04:00:00Z,17221
Michigan,,Confirmed,2020-04-07T04:00:00Z,18970
Michigan,,Confirmed,2020-04-08T04:00:00Z,20346
Michigan,,Confirmed,2020-04-09T04:00:00Z,21504
Michigan,,Confirmed,2020-04-10T04:00:00Z,22434
Michigan,,Confirmed,2020-04-11T04:00:00Z,23605
Michigan,,Confirmed,2020-04-12T04:00:00Z,24244
Michigan,,Confirmed,2020-04-13T04:00:00Z,25635
Michigan,,Confirmed,2020-04-14T04:00:00Z,27001
Michigan,,Confirmed,2020-04-15T04:00:00Z,28059
Michigan,,Confirmed,2020-04-16T04:00:00Z,28809
Michigan,,Confirmed,2020-04-17T04:00:00Z,30023
Michigan,,Confirmed,2020-04-18T04:00:00Z,30791
Michigan,,Confirmed,2020-04-19T04:00:00Z,31424
Michigan,,Confirmed,2020-04-20T04:00:00Z,32000
Michigan,,Confirmed (per 100k),2020-03-10T04:00:00Z,0.000000
Michigan,,Confirmed (per 100k),2020-03-11T04:00:00Z,0.160
Michigan,,Confirmed (per 100k),2020-03-12T04:00:00Z,0.160
Michigan,,Confirmed (per 100k),2020-03-13T04:00:00Z,0.160
Michigan,,Confirmed (per 100k),2020-03-14T04:00:00Z,0.250
Michigan,,Confirmed (per 100k),2020-03-15T04:00:00Z,0.330
Michigan,,Confirmed (per 100k),2020-03-16T04:00:00Z,0.531
Michigan,,Confirmed (per 100k),2020-03-17T04:00:00Z,0.651
Michigan,,Confirmed (per 100k),2020-03-18T04:00:00Z,0.831
Michigan,,Confirmed (per 100k),2020-03-19T04:00:00Z,3.344
Michigan,,Confirmed (per 100k),2020-03-20T04:00:00Z,5.527
Michigan,,Confirmed (per 100k),2020-03-21T04:00:00Z,7.890
Michigan,,Confirmed (per 100k),2020-03-22T04:00:00Z,10.364
Michigan,,Confirmed (per 100k),2020-03-23T04:00:00Z,13.307
Michigan,,Confirmed (per 100k),2020-03-24T04:00:00Z,17.954
Michigan,,Confirmed (per 100k),2020-03-25T04:00:00Z,22.990
Michigan,,Confirmed (per 100k),2020-03-26T04:00:00Z,28.487
Michigan,,Confirmed (per 100k),2020-03-27T04:00:00Z,36.388
Michigan,,Confirmed (per 100k),2020-03-28T04:00:00Z,46.561
Michigan,,Confirmed (per 100k),2020-03-29T04:00:00Z,54.952
Michigan,,Confirmed (per 100k),2020-03-30T04:00:00Z,65.066
Michigan,,Confirmed (per 100k),2020-03-31T04:00:00Z,76.250
Michigan,,Confirmed (per 100k),2020-04-01T04:00:00Z,93.273
Michigan,,Confirmed (per 100k),2020-04-02T04:00:00Z,108.052
Michigan,,Confirmed (per 100k),2020-04-03T04:00:00Z,127.608
Michigan,,Confirmed (per 100k),2020-04-04T04:00:00Z,142.437
Michigan,,Confirmed (per 100k),2020-04-05T04:00:00Z,157.387
Michigan,,Confirmed (per 100k),2020-04-06T04:00:00Z,172.437
Michigan,,Confirmed (per 100k),2020-04-07T04:00:00Z,189.950
Michigan,,Confirmed (per 100k),2020-04-08T04:00:00Z,203.728
Michigan,,Confirmed (per 100k),2020-04-09T04:00:00Z,215.323
Michigan,,Confirmed (per 100k),2020-04-10T04:00:00Z,224.635
Michigan,,Confirmed (per 100k),2020-04-11T04:00:00Z,236.361
Michigan,,Confirmed (per 100k),2020-04-12T04:00:00Z,242.759
Michigan,,Confirmed (per 100k),2020-04-13T04:00:00Z,256.687
Michigan,,Confirmed (per 100k),2020-04-14T04:00:00Z,270.365
Michigan,,Confirmed (per 100k),2020-04-15T04:00:00Z,280.959
Michigan,,Confirmed (per 100k),2020-04-16T04:00:00Z,288.469
Michigan,,Confirmed (per 100k),2020-04-17T04:00:00Z,300.625
Michigan,,Confirmed (per 100k),2020-04-18T04:00:00Z,308.315
Michigan,,Confirmed (per 100k),2020-04-19T04:00:00Z,314.654
Michigan,,Confirmed (per 100k),2020-04-20T04:00:00Z,320.421
Michigan,,Confirmed (growth),2020-03-18T04:00:00Z,0.290
Michigan,,Confirmed (growth),2020-03-19T04:00:00Z,0.230
Michigan,,Confirmed (growth),2020-03-20T04:00:00Z,0.522
Michigan,,Confirmed (growth),2020-03-21T04:00:00Z,0.468
Michigan,,Confirmed (growth),2020-03-22T04:00:00Z,0.400
Michigan,,Confirmed (growth),2020-03-23T04:00:00Z,0.344
Michigan,,Confirmed (growth),2020-03-24T04:00:00Z,0.305
Michigan,,Confirmed (growth),2020-03-25T04:00:00Z,0.292
Michigan,,Confirmed (growth),2020-03-26T04:00:00Z,0.272
Michigan,,Confirmed (growth),2020-03-27T04:00:00Z,0.236
Michigan,,Confirmed (growth),2020-03-28T04:00:00Z,0.225
Michigan,,Confirmed (growth),2020-03-29T04:00:00Z,0.220
Michigan,,Confirmed (growth),2020-03-30T04:00:00Z,0.202
Michigan,,Confirmed (growth),2020-03-31T04:00:00Z,0.190
Michigan,,Confirmed (growth),2020-04-01T04:00:00Z,0.176
Michigan,,Confirmed (growth),2020-04-02T04:00:00Z,0.175
Michigan,,Confirmed (growth),2020-04-03T04:00:00Z,0.166
Michigan,,Confirmed (growth),2020-04-04T04:00:00Z,0.160
Michigan,,Confirmed (growth),2020-04-05T04:00:00Z,0.144
Michigan,,Confirmed (growth),2020-04-06T04:00:00Z,0.133
Michigan,,Confirmed (growth),2020-04-07T04:00:00Z,0.122
Michigan,,Confirmed (growth),2020-04-08T04:00:00Z,0.115
Michigan,,Confirmed (growth),2020-04-09T04:00:00Z,0.100
Michigan,,Confirmed (growth),2020-04-10T04:00:00Z,0.088737
Michigan,,Confirmed (growth),2020-04-11T04:00:00Z,0.074300
Michigan,,Confirmed (growth),2020-04-12T04:00:00Z,0.067097
Michigan,,Confirmed (growth),2020-04-13T04:00:00Z,0.057482
Michigan,,Confirmed (growth),2020-04-14T04:00:00Z,0.053682
Michigan,,Confirmed (growth),2020-04-15T04:00:00Z,0.048741
Michigan,,Confirmed (growth),2020-04-16T04:00:00Z,0.044718
Michigan,,Confirmed (growth),2020-04-17T04:00:00Z,0.040631
Michigan,,Confirmed (growth),2020-04-18T04:00:00Z,0.040501
Michigan,,Confirmed (growth),2020-04-19T04:00:00Z,0.036934
Michigan,,Confirmed (growth),2020-04-20T04:00:00Z,0.035590
Michigan,,Confirmed (predicted total),2020-03-28T04:00:00Z,3209
Michigan,,Confirmed (predicted total),2020-03-29T04:00:00Z,4436
Michigan,,Confirmed (predicted total),2020-03-30T04:00:00Z,6088
Michigan,,Confirmed (predicted total),2020-03-31T04:00:00Z,8084
Michigan,,Confirmed (predicted total),2020-04-01T04:00:00Z,10077
Michigan,,Confirmed (predicted total),2020-04-02T04:00:00Z,12652
Michigan,,Confirmed (predicted total),2020-04-03T04:00:00Z,16154
Michigan,,Confirmed (predicted total),2020-04-04T04:00:00Z,21021
Michigan,,Confirmed (predicted total),2020-04-05T04:00:00Z,23324
Michigan,,Confirmed (predicted total),2020-04-06T04:00:00Z,25304
Michigan,,Confirmed (predicted total),2020-04-07T04:00:00Z,27666
Michigan,,Confirmed (predicted total),2020-04-08T04:00:00Z,29447
Michigan,,Confirmed (predicted total),2020-04-09T04:00:00Z,29755
Michigan,,Confirmed (predicted total),2020-04-10T04:00:00Z,29173
